Time,Pressure_hPa,Altitude_m,Drop_m,LED_Status
1768821308.4967222,1004.13,76.24,-5.80,0
1768821308.5991406,1004.11,76.35,-5.91,0
1768821308.701767,1004.11,76.35,-5.91,0
1768821308.8043263,1004.11,76.35,-5.90,0
1768821308.9069364,1004.11,76.34,-5.90,0
1768821309.0095475,1004.10,76.47,-6.03,0
1768821309.112121,1004.10,76.47,-6.03,0
1768821309.2147193,1004.09,76.57,-6.13,0
1768821309.3172646,1004.09,76.57,-6.13,0
1768821309.4229767,1004.09,76.52,-6.08,0
1768821309.5257,1004.09,76.51,-6.07,0
1768821309.628284,1004.09,76.56,-6.12,0
1768821309.7308102,1004.09,76.57,-6.13,0
1768821309.8333213,1004.07,76.68,-6.24,0
1768821309.935865,1004.07,76.69,-6.25,0
1768821310.0384705,1004.08,76.66,-6.22,0
1768821310.1410296,1004.08,76.65,-6.21,0
1768821310.2435558,1004.07,76.73,-6.28,0
1768821310.346071,1004.07,76.72,-6.28,0
1768821310.4489148,1004.06,76.82,-6.38,0
1768821310.5516002,1004.06,76.82,-6.38,0
1768821310.6541944,1004.06,76.77,-6.33,0
1768821310.756802,1004.06,76.77,-6.33,0
1768821310.859404,1004.06,76.77,-6.33,0
1768821310.962008,1004.06,76.77,-6.33,0
1768821311.0645993,1004.05,76.86,-6.42,0
1768821311.1672194,1004.05,76.86,-6.42,0
1768821311.2698069,1004.04,76.92,-6.48,0
1768821311.3723783,1004.05,76.91,-6.47,0
1768821311.4751832,1004.05,76.91,-6.47,0
1768821311.5778754,1004.05,76.91,-6.47,0
1768821311.6804416,1004.04,76.96,-6.52,0
1768821311.783072,1004.04,76.96,-6.51,0
1768821311.8856523,1004.04,76.97,-6.53,0
1768821311.9882352,1004.04,76.97,-6.53,0
1768821312.0908484,1004.04,76.97,-6.53,0
1768821312.1933835,1004.04,76.97,-6.53,0
1768821312.2959008,1004.04,76.98,-6.53,0
1768821312.3987257,1004.04,76.95,-6.51,0
1768821312.5014446,1004.04,76.94,-6.50,0
1768821312.6040466,1004.05,76.89,-6.45,0
1768821312.7066844,1004.05,76.90,-6.46,0
1768821312.8092341,1004.04,76.96,-6.51,0
1768821312.91178,1004.04,76.96,-6.52,0
1768821313.0143569,1004.04,76.96,-6.52,0
1768821313.1217823,1004.04,76.96,-6.52,0
1768821313.2243874,1004.04,76.98,-6.54,0
1768821313.326993,1004.04,76.98,-6.54,0
1768821313.429798,1004.04,76.93,-6.49,0
1768821313.532436,1004.04,76.94,-6.49,0
1768821313.6350996,1004.04,76.94,-6.50,0
1768821313.7377074,1004.04,76.93,-6.49,0
1768821313.8402526,1004.05,76.90,-6.46,0
1768821313.9428236,1004.05,76.90,-6.46,0
1768821314.0454073,1004.04,76.96,-6.51,0
1768821314.147964,1004.04,76.95,-6.51,0
1768821314.250558,1004.05,76.90,-6.46,0
1768821314.3530722,1004.05,76.91,-6.47,0
1768821314.458864,1004.04,76.96,-6.52,0
1768821314.5615096,1004.04,76.97,-6.52,0
1768821314.6640916,1004.03,77.05,-6.61,0
1768821314.7667174,1004.03,77.05,-6.60,0
1768821314.8692865,1004.03,77.07,-6.63,0
1768821314.971871,1004.03,77.08,-6.64,0
1768821315.074441,1004.04,77.00,-6.56,0
1768821315.1770146,1004.04,77.00,-6.56,0
1768821315.279556,1004.04,77.00,-6.56,0
1768821315.3821158,1004.04,76.99,-6.55,0
1768821315.484794,1004.04,77.00,-6.55,0
1768821315.5875297,1004.03,77.01,-6.57,0
1768821315.690224,1004.03,77.01,-6.56,0
1768821315.7930396,1004.04,77.00,-6.55,0
1768821315.8956897,1004.03,77.07,-6.62,0
1768821315.9984138,1004.03,77.06,-6.62,0
1768821316.1013637,1004.03,77.09,-6.64,0
1768821316.2052603,1004.03,77.09,-6.65,0
1768821316.3078287,1004.03,77.03,-6.58,0
1768821316.4102578,1004.03,77.02,-6.58,0
1768821316.5125608,1004.03,77.01,-6.57,0
1768821316.6148465,1004.03,77.01,-6.57,0
1768821316.717031,1004.03,77.05,-6.61,0
1768821316.819184,1004.03,77.06,-6.61,0
1768821316.9213245,1004.03,77.05,-6.61,0
1768821317.0235183,1004.03,77.05,-6.61,0
1768821317.1256883,1004.03,77.05,-6.61,0
1768821317.2278543,1004.03,77.06,-6.62,0
1768821317.3299797,1004.03,77.03,-6.59,0
1768821317.4323099,1004.03,77.03,-6.59,0
1768821317.5345445,1004.02,77.09,-6.65,0
1768821317.6367517,1004.03,77.09,-6.64,0
1768821317.7389066,1004.02,77.14,-6.70,0
1768821317.8410547,1004.02,77.15,-6.70,0
1768821317.9431937,1004.02,77.13,-6.68,0
1768821318.0453532,1004.02,77.12,-6.68,0
1768821318.1475003,1004.02,77.13,-6.69,0
1768821318.2496898,1004.02,77.14,-6.70,0
1768821318.3518388,1004.02,77.12,-6.68,0
1768821318.4541702,1004.02,77.11,-6.67,0
1768821318.5563502,1004.01,77.21,-6.77,0
1768821318.6585233,1004.01,77.21,-6.77,0
1768821318.7607474,1004.00,77.33,-6.89,0
1768821318.8629107,1004.00,77.33,-6.89,0
1768821318.9650857,1003.99,77.39,-6.95,0
1768821319.0672438,1003.99,77.40,-6.96,0
1768821319.169399,1003.99,77.42,-6.98,0
1768821319.2715652,1003.99,77.41,-6.97,0
1768821319.3737166,1003.98,77.43,-6.99,0
1768821319.4788802,1003.98,77.43,-6.99,0
1768821319.581085,1003.99,77.41,-6.97,0
1768821319.6832533,1003.99,77.42,-6.98,0
1768821319.7854319,1003.98,77.46,-7.02,0
1768821319.8875775,1003.98,77.47,-7.03,0
1768821319.9897408,1003.98,77.48,-7.04,0
1768821320.0918944,1003.98,77.47,-7.03,0
1768821320.194018,1003.99,77.40,-6.96,0
1768821320.2961798,1003.99,77.40,-6.95,0
1768821320.3986173,1003.98,77.50,-7.06,0
1768821320.5009303,1003.98,77.49,-7.05,0
1768821320.603184,1003.98,77.47,-7.02,0
1768821320.7054057,1003.98,77.48,-7.04,0
1768821320.8076396,1003.98,77.49,-7.05,0
1768821320.9098606,1003.98,77.49,-7.05,0
1768821321.012133,1003.97,77.55,-7.11,0
1768821321.1143782,1003.97,77.56,-7.12,0
1768821321.2169425,1003.98,77.45,-7.00,0
1768821321.319588,1003.98,77.45,-7.01,0
1768821321.4223735,1003.98,77.45,-7.01,0
1768821321.5250344,1003.98,77.45,-7.00,0
1768821321.6276455,1003.97,77.53,-7.09,0
1768821321.730247,1003.97,77.53,-7.09,0
1768821321.8329084,1003.98,77.50,-7.06,0
1768821321.9355085,1003.98,77.50,-7.06,0
1768821322.0381026,1003.97,77.56,-7.12,0
1768821322.1407473,1003.97,77.57,-7.12,0
1768821322.2433252,1003.97,77.59,-7.15,0
1768821322.3459346,1003.97,77.58,-7.14,0
1768821322.448788,1003.97,77.52,-7.08,0
1768821322.5514522,1003.97,77.52,-7.08,0
1768821322.6540747,1003.98,77.50,-7.06,0
1768821322.7567449,1003.98,77.50,-7.06,0
1768821322.8593462,1003.98,77.50,-7.06,0
1768821322.9619381,1003.98,77.50,-7.06,0
1768821323.0645535,1003.97,77.51,-7.07,0
1768821323.1671991,1003.97,77.53,-7.09,0
1768821323.2698023,1003.97,77.53,-7.09,0
1768821323.3723967,1003.96,77.60,-7.16,0
1768821323.4752686,1003.96,77.61,-7.17,0
1768821323.5779757,1003.96,77.62,-7.18,0
1768821323.6805594,1003.96,77.62,-7.17,0
1768821323.7832165,1003.97,77.54,-7.10,0
1768821323.8858473,1003.97,77.55,-7.10,0
1768821323.988462,1003.97,77.56,-7.11,0
1768821324.0911133,1003.97,77.57,-7.12,0
1768821324.193731,1003.97,77.58,-7.13,0
1768821324.296309,1003.97,77.57,-7.13,0
1768821324.3990886,1003.96,77.61,-7.17,0
1768821324.5045729,1003.96,77.61,-7.17,0
1768821324.607273,1003.96,77.64,-7.20,0
1768821324.7099235,1003.96,77.64,-7.20,0
1768821324.8125296,1003.96,77.60,-7.16,0
1768821324.915178,1003.96,77.61,-7.17,0
1768821325.0178428,1003.97,77.57,-7.13,0
1768821325.1204314,1003.97,77.57,-7.13,0
1768821325.2230709,1003.96,77.63,-7.19,0
1768821325.325788,1003.96,77.63,-7.19,0
1768821325.428571,1003.96,77.60,-7.16,0
1768821325.5311797,1003.96,77.60,-7.16,0
1768821325.6338503,1003.97,77.58,-7.14,0
1768821325.7364519,1003.97,77.57,-7.13,0
1768821325.839127,1003.96,77.61,-7.17,0
1768821325.9417644,1003.96,77.62,-7.17,0
1768821326.0443807,1003.97,77.58,-7.13,0
1768821326.147035,1003.97,77.58,-7.14,0
1768821326.2496638,1003.97,77.53,-7.09,0
1768821326.3522525,1003.97,77.53,-7.08,0
1768821326.4550848,1003.96,77.61,-7.16,0
1768821326.557679,1003.96,77.62,-7.17,0
1768821326.6602714,1003.96,77.60,-7.16,0
1768821326.7628245,1003.96,77.60,-7.16,0
1768821326.8654108,1003.96,77.64,-7.20,0
1768821326.968026,1003.96,77.65,-7.21,0
1768821327.0706782,1003.95,77.68,-7.24,0
1768821327.1732407,1003.95,77.68,-7.24,0
1768821327.2757986,1003.96,77.62,-7.18,0
1768821327.3783894,1003.96,77.62,-7.18,0
1768821327.4811647,1003.96,77.60,-7.16,0
1768821327.5838218,1003.96,77.61,-7.16,0
1768821327.6865475,1003.95,77.71,-7.27,0
1768821327.789224,1003.95,77.71,-7.27,0
1768821327.8917992,1003.96,77.65,-7.21,0
1768821327.994415,1003.96,77.64,-7.20,0
1768821328.0969977,1003.96,77.63,-7.19,0
1768821328.1995409,1003.96,77.63,-7.19,0
1768821328.3020763,1003.95,77.68,-7.24,0
1768821328.404887,1003.95,77.69,-7.25,0
1768821328.507586,1003.97,77.55,-7.11,0
1768821328.610184,1003.97,77.55,-7.11,0
1768821328.7128086,1003.97,77.53,-7.09,0
1768821328.8153858,1003.97,77.54,-7.10,0
1768821328.9179637,1003.97,77.56,-7.12,0
1768821329.0205736,1003.97,77.56,-7.12,0
1768821329.1232204,1003.98,77.47,-7.03,0
1768821329.2258167,1003.98,77.47,-7.03,0
1768821329.3283525,1003.98,77.46,-7.02,0
1768821329.4312115,1003.98,77.46,-7.01,0
1768821329.5369587,1003.98,77.49,-7.05,0
1768821329.639678,1003.98,77.49,-7.05,0
1768821329.7423506,1003.99,77.40,-6.96,0
1768821329.8450372,1003.99,77.40,-6.96,0
1768821329.9477317,1003.99,77.36,-6.92,0
1768821330.0504434,1003.99,77.36,-6.92,0
1768821330.1537669,1003.99,77.40,-6.95,0
1768821330.2563164,1003.99,77.41,-6.96,0
1768821330.358526,1003.99,77.34,-6.90,0
1768821330.4609559,1003.99,77.34,-6.90,0
1768821330.5632384,1004.00,77.33,-6.89,0
1768821330.665411,1004.00,77.32,-6.88,0
1768821330.7675433,1003.99,77.36,-6.92,0
1768821330.8696804,1003.99,77.37,-6.93,0
1768821330.9718943,1004.00,77.33,-6.88,0
1768821331.0740557,1004.00,77.31,-6.87,0
1768821331.176187,1004.00,77.29,-6.85,0
1768821331.2784271,1004.00,77.30,-6.86,0
1768821331.380561,1003.99,77.39,-6.94,0
1768821331.48292,1003.99,77.40,-6.95,0
1768821331.5851243,1003.99,77.40,-6.95,0
1768821331.687257,1003.99,77.40,-6.95,0
1768821331.7893708,1003.99,77.40,-6.96,0
1768821331.8914878,1003.99,77.40,-6.96,0
1768821331.993695,1003.98,77.50,-7.05,0
1768821332.0958464,1003.98,77.50,-7.06,0
1768821332.1979668,1003.98,77.44,-7.00,0
1768821332.3000803,1003.98,77.44,-7.00,0
1768821332.402515,1003.99,77.42,-6.98,0
1768821332.504836,1003.99,77.41,-6.97,0
1768821332.607038,1003.98,77.47,-7.02,0
1768821332.709163,1003.98,77.47,-7.03,0
1768821332.811287,1003.98,77.49,-7.05,0
1768821332.9134238,1003.98,77.49,-7.05,0
1768821333.0155973,1003.97,77.55,-7.11,0
1768821333.1177344,1003.97,77.55,-7.11,0
1768821333.2198637,1003.96,77.62,-7.18,0
1768821333.3219748,1003.96,77.62,-7.18,0
1768821333.424277,1003.97,77.59,-7.15,0
1768821333.5265782,1003.96,77.59,-7.15,0
1768821333.6287932,1003.96,77.59,-7.15,0
1768821333.7309322,1003.96,77.59,-7.15,0
1768821333.8330657,1003.96,77.60,-7.15,0
1768821333.9351745,1003.95,77.68,-7.24,0
1768821334.037325,1003.95,77.69,-7.25,0
1768821334.139452,1003.95,77.69,-7.25,0
1768821334.241607,1003.95,77.69,-7.24,0
1768821334.3437166,1003.95,77.70,-7.26,0
1768821334.4460096,1003.95,77.70,-7.26,0
1768821334.551132,1003.94,77.76,-7.32,0
1768821334.6533246,1003.94,77.76,-7.32,0
1768821334.7554653,1003.95,77.68,-7.24,0
1768821334.8576853,1003.95,77.68,-7.24,0
1768821334.9598153,1003.95,77.69,-7.25,0
1768821335.0619686,1003.95,77.69,-7.25,0
1768821335.1642456,1003.95,77.76,-7.32,0
1768821335.266832,1003.95,77.76,-7.32,0
1768821335.3694506,1003.95,77.74,-7.30,0
1768821335.4722192,1003.95,77.74,-7.29,0
1768821335.5748737,1003.94,77.79,-7.35,0
1768821335.6774964,1003.94,77.80,-7.36,0
1768821335.780087,1003.94,77.79,-7.35,0
1768821335.8827105,1003.94,77.79,-7.35,0
1768821335.9853203,1003.95,77.74,-7.30,0
1768821336.0879176,1003.95,77.74,-7.30,0
1768821336.1905453,1003.95,77.75,-7.30,0
1768821336.293104,1003.95,77.75,-7.30,0
1768821336.396801,1003.94,77.80,-7.36,0
1768821336.4995596,1003.94,77.80,-7.36,0
1768821336.6022074,1003.94,77.77,-7.32,0
1768821336.7048686,1003.95,77.76,-7.32,0
1768821336.8075793,1003.94,77.78,-7.34,0
1768821336.910151,1003.94,77.79,-7.35,0
1768821337.012802,1003.94,77.79,-7.35,0
1768821337.1153922,1003.94,77.78,-7.34,0
1768821337.217973,1003.95,77.72,-7.28,0
1768821337.3205395,1003.95,77.74,-7.30,0
1768821337.4234424,1003.95,77.73,-7.29,0
1768821337.5260816,1003.95,77.73,-7.28,0
1768821337.6287575,1003.94,77.76,-7.32,0
1768821337.73136,1003.95,77.75,-7.31,0
1768821337.8339195,1003.95,77.74,-7.30,0
1768821337.9365025,1003.95,77.75,-7.31,0
1768821338.0391734,1003.94,77.80,-7.36,0
1768821338.1417959,1003.94,77.79,-7.35,0
1768821338.2443466,1003.94,77.83,-7.39,0
1768821338.3469837,1003.94,77.84,-7.40,0
1768821338.4498055,1003.94,77.78,-7.34,0
1768821338.552448,1003.94,77.77,-7.33,0
1768821338.6551387,1003.94,77.78,-7.34,0
1768821338.7577837,1003.94,77.78,-7.34,0
1768821338.860353,1003.94,77.82,-7.38,0
1768821338.9630249,1003.94,77.82,-7.38,0
1768821339.0656836,1003.94,77.80,-7.35,0
1768821339.1682613,1003.94,77.81,-7.36,0
1768821339.2708251,1003.93,77.85,-7.41,0
1768821339.373394,1003.93,77.85,-7.40,0
1768821339.4761803,1003.93,77.90,-7.46,0
1768821339.5828278,1003.93,77.90,-7.45,0
1768821339.6902008,1003.94,77.81,-7.37,0
1768821339.7929502,1003.94,77.81,-7.37,0
1768821339.8955374,1003.94,77.83,-7.39,0
1768821339.99814,1003.94,77.83,-7.39,0
1768821340.100766,1003.93,77.87,-7.43,0
1768821340.2033472,1003.93,77.87,-7.43,0
1768821340.3060324,1003.93,77.84,-7.40,0
1768821340.4088874,1003.94,77.84,-7.40,0
1768821340.5116186,1003.93,77.88,-7.44,0
1768821340.614222,1003.93,77.89,-7.44,0
1768821340.7168558,1003.93,77.92,-7.48,0
1768821340.8194518,1003.93,77.93,-7.49,0
1768821340.922029,1003.93,77.85,-7.41,0
1768821341.024713,1003.93,77.85,-7.41,0
1768821341.1272776,1003.93,77.87,-7.43,0
1768821341.2298863,1003.93,77.86,-7.42,0
1768821341.332447,1003.93,77.92,-7.48,0
1768821341.4353626,1003.93,77.92,-7.48,0
1768821341.5380716,1003.93,77.89,-7.45,0
1768821341.6407418,1003.93,77.89,-7.45,0
1768821341.7433317,1003.92,77.93,-7.49,0
1768821341.8459227,1003.93,77.93,-7.48,0
1768821341.9485018,1003.92,77.95,-7.51,0
1768821342.0511985,1003.92,77.96,-7.52,0
1768821342.1538312,1003.93,77.86,-7.42,0
1768821342.2564156,1003.93,77.85,-7.41,0
1768821342.3590572,1003.93,77.85,-7.41,0
1768821342.4618938,1003.93,77.85,-7.41,0
1768821342.564577,1003.93,77.89,-7.45,0
1768821342.667281,1003.93,77.90,-7.46,0
1768821342.7699218,1003.93,77.86,-7.42,0
1768821342.8725178,1003.93,77.86,-7.42,0
1768821342.9751875,1003.93,77.90,-7.46,0
1768821343.0778632,1003.93,77.90,-7.46,0
1768821343.1804378,1003.93,77.86,-7.41,0
1768821343.2830982,1003.93,77.85,-7.41,0
1768821343.3857152,1003.95,77.76,-7.32,0
1768821343.4884906,1003.94,77.77,-7.32,0
1768821343.5911987,1003.94,77.78,-7.34,0
1768821343.6938322,1003.94,77.79,-7.35,0
1768821343.7964072,1003.94,77.81,-7.36,0
1768821343.8990529,1003.94,77.80,-7.36,0
1768821344.0017316,1003.94,77.77,-7.33,0
1768821344.1043272,1003.94,77.78,-7.33,0
1768821344.2069747,1003.94,77.81,-7.37,0
1768821344.309565,1003.94,77.81,-7.36,0
1768821344.412381,1003.94,77.80,-7.36,0
1768821344.515158,1003.94,77.80,-7.36,0
1768821344.6208143,1003.95,77.69,-7.25,0
1768821344.7234428,1003.95,77.69,-7.25,0
1768821344.8260171,1003.94,77.79,-7.35,0
1768821344.9286153,1003.94,77.78,-7.34,0
1768821345.0312908,1003.94,77.81,-7.37,0
1768821345.1339064,1003.94,77.81,-7.37,0
1768821345.2364569,1003.94,77.81,-7.37,0
1768821345.3391204,1003.94,77.81,-7.37,0
1768821345.441944,1003.93,77.90,-7.45,0
1768821345.5445888,1003.93,77.90,-7.46,0
1768821345.6472592,1003.93,77.93,-7.49,0
1768821345.7498772,1003.93,77.93,-7.49,0
1768821345.8524406,1003.94,77.84,-7.40,0
1768821345.9551878,1003.94,77.84,-7.40,0
1768821346.0578613,1003.93,77.89,-7.45,0
1768821346.1604302,1003.93,77.89,-7.45,0
1768821346.2630572,1003.92,77.97,-7.52,0
1768821346.3656814,1003.92,77.97,-7.52,0
1768821346.4685352,1003.92,77.96,-7.52,0
1768821346.571261,1003.92,77.93,-7.49,0
1768821346.6738803,1003.92,77.94,-7.49,0
1768821346.7764392,1003.92,77.98,-7.54,0
1768821346.8790646,1003.92,77.98,-7.54,0
1768821346.9817297,1003.91,78.02,-7.58,0
1768821347.0843656,1003.91,78.03,-7.59,0
1768821347.1869912,1003.93,77.92,-7.48,0
1768821347.289533,1003.93,77.93,-7.48,0
1768821347.3932638,1003.92,77.94,-7.50,0
1768821347.496116,1003.92,77.94,-7.50,0
1768821347.5988169,1003.92,77.97,-7.53,0
1768821347.701409,1003.92,77.98,-7.53,0
1768821347.8039854,1003.92,77.94,-7.50,0
1768821347.9066157,1003.93,77.92,-7.48,0
1768821348.009228,1003.92,77.94,-7.49,0
1768821348.1118126,1003.92,77.95,-7.51,0
1768821348.2143776,1003.92,77.99,-7.55,0
1768821348.317006,1003.92,77.99,-7.54,0
1768821348.4197543,1003.93,77.91,-7.47,0
1768821348.522427,1003.93,77.91,-7.47,0
1768821348.625083,1003.93,77.86,-7.42,0
1768821348.727645,1003.93,77.86,-7.42,0
1768821348.8302095,1003.95,77.75,-7.31,0
1768821348.9328403,1003.95,77.75,-7.31,0
1768821349.0354688,1003.97,77.58,-7.14,0
1768821349.1380436,1003.97,77.58,-7.14,0
1768821349.2406027,1003.97,77.53,-7.09,0
1768821349.3432643,1003.97,77.53,-7.09,0
1768821349.4460175,1003.97,77.54,-7.09,0
1768821349.5491807,1003.97,77.55,-7.11,0
1768821349.654868,1003.98,77.48,-7.04,0
1768821349.7576015,1003.98,77.47,-7.03,0
1768821349.8603005,1003.98,77.45,-7.01,0
1768821349.9630756,1003.98,77.46,-7.02,0
1768821350.0658607,1003.98,77.49,-7.04,0
1768821350.1701741,1003.98,77.47,-7.03,0
1768821350.2727664,1003.98,77.46,-7.02,0
1768821350.374969,1003.98,77.46,-7.02,0
1768821350.4772904,1003.98,77.50,-7.05,0
1768821350.5795093,1003.98,77.50,-7.05,0
1768821350.6816986,1003.97,77.52,-7.08,0
1768821350.7838254,1003.97,77.52,-7.08,0
1768821350.8859487,1003.98,77.50,-7.06,0
1768821350.988166,1003.98,77.50,-7.05,0
1768821351.0903811,1003.97,77.52,-7.08,0
1768821351.1924856,1003.97,77.52,-7.08,0
1768821351.2946594,1003.97,77.54,-7.10,0
1768821351.3969963,1003.97,77.54,-7.10,0
1768821351.4992714,1003.97,77.56,-7.12,0
1768821351.6014478,1003.97,77.57,-7.13,0
1768821351.703585,1003.96,77.61,-7.17,0
1768821351.8057537,1003.96,77.61,-7.17,0
1768821351.907889,1003.95,77.72,-7.27,0
1768821352.0100615,1003.95,77.72,-7.28,0
1768821352.1122117,1003.96,77.67,-7.22,0
1768821352.214367,1003.96,77.67,-7.23,0
1768821352.3164856,1003.96,77.63,-7.18,0
1768821352.418866,1003.96,77.62,-7.18,0
1768821352.5211399,1003.97,77.55,-7.11,0
1768821352.6233468,1003.97,77.55,-7.11,0
1768821352.72547,1003.97,77.52,-7.08,0
1768821352.8275821,1003.97,77.51,-7.07,0
1768821352.9296973,1003.97,77.57,-7.12,0
1768821353.0318842,1003.97,77.58,-7.13,0
1768821353.1340466,1003.97,77.55,-7.11,0
1768821353.2361472,1003.97,77.55,-7.11,0
1768821353.3383002,1003.97,77.55,-7.11,0
1768821353.4406154,1003.97,77.56,-7.11,0
1768821353.5428813,1003.98,77.50,-7.05,0
1768821353.645042,1003.98,77.49,-7.05,0
1768821353.7471719,1003.99,77.40,-6.96,0
1768821353.8492782,1003.99,77.40,-6.96,0
1768821353.9514637,1003.98,77.50,-7.06,0
1768821354.0536678,1003.98,77.50,-7.05,0
1768821354.1558201,1003.98,77.51,-7.06,0
1768821354.2579188,1003.98,77.51,-7.06,0
1768821354.3600342,1003.98,77.48,-7.04,0
1768821354.462403,1003.98,77.48,-7.04,0
1768821354.5645978,1003.98,77.50,-7.05,0
1768821354.6697361,1003.98,77.50,-7.06,0
1768821354.7718794,1003.97,77.52,-7.08,0
1768821354.8739843,1003.97,77.52,-7.08,0
1768821354.9761045,1003.97,77.52,-7.08,0
1768821355.0783136,1003.97,77.53,-7.09,0
1768821355.1808753,1003.98,77.48,-7.04,0
1768821355.28342,1003.98,77.47,-7.03,0
1768821355.3859844,1003.98,77.45,-7.01,0
1768821355.4887888,1003.98,77.46,-7.02,0
1768821355.5914245,1003.98,77.49,-7.05,0
1768821355.6939926,1003.98,77.49,-7.05,0
1768821355.7965403,1003.98,77.49,-7.05,0
1768821355.8993223,1003.98,77.49,-7.04,0
1768821356.0019603,1003.98,77.49,-7.05,0
1768821356.104547,1003.98,77.49,-7.05,0
1768821356.2071786,1003.97,77.53,-7.09,0
1768821356.3097947,1003.97,77.53,-7.09,0
1768821356.4125497,1003.97,77.55,-7.10,0
1768821356.515312,1003.97,77.55,-7.10,0
1768821356.6179278,1003.97,77.55,-7.10,0
1768821356.7204895,1003.97,77.55,-7.10,0
1768821356.8231132,1003.97,77.54,-7.10,0
1768821356.9257185,1003.97,77.53,-7.09,0
1768821357.0283322,1003.97,77.53,-7.09,0
1768821357.1309795,1003.97,77.52,-7.08,0
1768821357.233546,1003.97,77.52,-7.08,0
1768821357.3361025,1003.97,77.54,-7.10,0
1768821357.4389546,1003.97,77.54,-7.10,0
1768821357.5416014,1003.97,77.55,-7.11,0
1768821357.6442075,1003.97,77.56,-7.11,0
1768821357.746818,1003.97,77.55,-7.11,0
1768821357.849376,1003.97,77.55,-7.11,0
1768821357.951904,1003.97,77.55,-7.11,0
1768821358.0544946,1003.97,77.56,-7.12,0
1768821358.1570919,1003.97,77.59,-7.14,0
1768821358.2596722,1003.97,77.57,-7.13,0
1768821358.362227,1003.97,77.56,-7.12,0
1768821358.4650173,1003.97,77.57,-7.13,0
1768821358.5676572,1003.97,77.56,-7.12,0
1768821358.6702461,1003.97,77.57,-7.13,0
1768821358.772848,1003.97,77.57,-7.13,0
1768821358.8753908,1003.97,77.56,-7.12,0
1768821358.9779005,1003.97,77.56,-7.12,0
1768821359.0804915,1003.97,77.56,-7.11,0
1768821359.1831532,1003.97,77.56,-7.12,0
1768821359.285766,1003.97,77.55,-7.11,0
1768821359.3883157,1003.97,77.56,-7.12,0
1768821359.4910455,1003.97,77.57,-7.13,0
1768821359.5937357,1003.97,77.58,-7.14,0
1768821359.6993668,1003.97,77.59,-7.15,0
1768821359.8019824,1003.97,77.57,-7.13,0
1768821359.9045327,1003.97,77.56,-7.12,0
1768821360.0072024,1003.97,77.58,-7.14,0
1768821360.109821,1003.97,77.58,-7.14,0
1768821360.2123942,1003.97,77.58,-7.14,0
1768821360.315019,1003.97,77.59,-7.15,0
1768821360.4178355,1003.97,77.59,-7.15,0
1768821360.520531,1003.97,77.58,-7.13,0
1768821360.6232111,1003.97,77.58,-7.14,0
1768821360.7258537,1003.97,77.59,-7.15,0
1768821360.8284285,1003.97,77.57,-7.13,0
1768821360.9310617,1003.97,77.58,-7.14,0
1768821361.033691,1003.97,77.59,-7.15,0
1768821361.1362743,1003.97,77.58,-7.14,0
1768821361.238845,1003.96,77.59,-7.15,0
1768821361.341389,1003.96,77.59,-7.15,0
1768821361.444142,1003.96,77.62,-7.18,0
1768821361.5468266,1003.96,77.62,-7.18,0
1768821361.6494133,1003.96,77.60,-7.16,0
1768821361.7520158,1003.96,77.61,-7.17,0
1768821361.8546257,1003.96,77.65,-7.21,0
1768821361.9571784,1003.96,77.66,-7.21,0
1768821362.059806,1003.96,77.66,-7.22,0
1768821362.1623747,1003.96,77.66,-7.22,0
1768821362.265001,1003.95,77.68,-7.24,0
1768821362.367569,1003.95,77.68,-7.24,0
1768821362.4703205,1003.96,77.66,-7.22,0
1768821362.572997,1003.96,77.66,-7.22,0
1768821362.675604,1003.96,77.64,-7.20,0
1768821362.7781665,1003.96,77.64,-7.19,0
1768821362.8807757,1003.96,77.65,-7.21,0
1768821362.9833586,1003.96,77.66,-7.21,0
1768821363.0859513,1003.96,77.67,-7.23,0
1768821363.1884985,1003.96,77.67,-7.23,0
1768821363.2912064,1003.96,77.65,-7.21,0
1768821363.3943825,1003.96,77.66,-7.21,0
1768821363.4972353,1003.95,77.69,-7.24,0
1768821363.59983,1003.95,77.68,-7.24,0
1768821363.702395,1003.96,77.67,-7.23,0
1768821363.8049908,1003.96,77.67,-7.23,0
1768821363.9075265,1003.95,77.71,-7.27,0
1768821364.0101054,1003.95,77.72,-7.27,0
1768821364.1127045,1003.95,77.69,-7.25,0
1768821364.2152486,1003.95,77.69,-7.25,0
1768821364.3178723,1003.95,77.68,-7.24,0
1768821364.420686,1003.95,77.69,-7.24,0
1768821364.5233598,1003.95,77.69,-7.25,0
1768821364.6259453,1003.95,77.69,-7.25,0
1768821364.7315178,1003.95,77.68,-7.24,0
1768821364.8341107,1003.95,77.69,-7.25,0
1768821364.9366992,1003.95,77.68,-7.24,0
1768821365.0393014,1003.95,77.68,-7.24,0
1768821365.1419256,1003.95,77.70,-7.26,0
1768821365.2444887,1003.95,77.70,-7.26,0
1768821365.347134,1003.95,77.70,-7.26,0
1768821365.4499214,1003.95,77.70,-7.26,0
1768821365.5525386,1003.95,77.70,-7.26,0
1768821365.655171,1003.95,77.71,-7.27,0
1768821365.7577837,1003.95,77.72,-7.27,0
1768821365.8605165,1003.95,77.71,-7.27,0
1768821365.9632697,1003.95,77.70,-7.26,0
1768821366.0659006,1003.95,77.70,-7.26,0
1768821366.1684794,1003.95,77.73,-7.28,0
1768821366.2711375,1003.95,77.72,-7.28,0
