Time,Pressure_hPa,Abs_Alt_m,Rel_Alt_m,State,Status_Message
2026-02-27 17:03:06.249144,1006.91,52.93,4.70,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:06.351829,1006.91,52.93,4.69,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:06.454472,1006.91,52.96,4.72,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:06.557132,1006.91,52.95,4.71,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:06.660038,1006.91,52.95,4.71,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:06.762803,1006.91,52.95,4.72,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:06.865514,1006.90,52.97,4.74,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:06.968161,1006.90,52.97,4.74,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:07.070817,1006.90,52.98,4.75,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:07.173428,1006.90,52.98,4.75,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:07.276030,1006.90,52.98,4.75,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:07.378744,1006.90,52.99,4.75,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:07.481403,1006.90,52.96,4.73,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:07.587678,1006.90,52.96,4.73,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:07.690515,1006.90,52.99,4.75,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:07.793232,1006.90,52.99,4.76,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:07.895923,1006.90,53.01,4.78,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:07.998569,1006.90,53.02,4.78,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:08.101178,1006.90,52.98,4.75,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:08.203791,1006.90,52.99,4.76,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:08.306449,1006.91,52.93,4.70,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:08.409098,1006.91,52.94,4.71,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:08.511762,1006.90,53.00,4.77,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:08.614629,1006.90,53.01,4.78,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:08.717383,1006.89,53.06,4.83,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:08.820124,1006.89,53.06,4.82,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:08.922896,1006.89,53.07,4.83,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:09.025594,1006.89,53.06,4.83,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:09.128209,1006.89,53.10,4.87,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:09.230869,1006.89,53.11,4.87,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:09.333514,1006.88,53.17,4.94,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:09.436145,1006.88,53.17,4.94,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:09.538836,1006.87,53.22,4.99,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:09.641719,1006.87,53.22,4.99,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:09.744405,1006.87,53.22,4.99,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:09.847172,1006.87,53.23,5.00,STANDBY,Waiting for ascent (> 5.0m)
2026-02-27 17:03:09.949917,1006.87,53.27,5.04,ARMED,ARMED just now
2026-02-27 17:03:10.052838,1006.87,53.27,5.04,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:10.155558,1006.87,53.27,5.04,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:10.258211,1006.87,53.27,5.03,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:10.360946,1006.86,53.31,5.08,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:10.463650,1006.86,53.30,5.07,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:10.566521,1006.86,53.34,5.11,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:10.669466,1006.86,53.35,5.12,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:10.772201,1006.85,53.41,5.18,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:10.874965,1006.85,53.42,5.19,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:10.977630,1006.84,53.47,5.23,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:11.080281,1006.84,53.48,5.25,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:11.182903,1006.84,53.53,5.29,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:11.285525,1006.84,53.53,5.30,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:11.388174,1006.83,53.57,5.34,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:11.490949,1006.83,53.58,5.35,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:11.593934,1006.83,53.61,5.38,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:11.696806,1006.83,53.61,5.37,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:11.799511,1006.83,53.62,5.39,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:11.902218,1006.83,53.62,5.39,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:12.009889,1006.82,53.64,5.41,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:12.112611,1006.82,53.64,5.41,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:12.215301,1006.82,53.65,5.42,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:12.317985,1006.82,53.66,5.42,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:12.420656,1006.81,53.72,5.49,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:12.523401,1006.81,53.72,5.49,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:12.626283,1006.81,53.76,5.53,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:12.729627,1006.81,53.77,5.54,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:12.832488,1006.81,53.79,5.56,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:12.935277,1006.81,53.79,5.56,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:13.037989,1006.81,53.79,5.56,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:13.140638,1006.81,53.77,5.54,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:13.243813,1006.81,53.80,5.56,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:13.346748,1006.81,53.79,5.56,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:13.449519,1006.81,53.77,5.54,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:13.553486,1006.81,53.77,5.54,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:13.656479,1006.81,53.79,5.56,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:13.759297,1006.81,53.79,5.56,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:13.862051,1006.81,53.76,5.52,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:13.964792,1006.81,53.75,5.52,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:14.067457,1006.81,53.77,5.54,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:14.170130,1006.81,53.77,5.54,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:14.272865,1006.81,53.77,5.54,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:14.375535,1006.81,53.77,5.54,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:14.478178,1006.81,53.76,5.52,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:14.580859,1006.81,53.76,5.53,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:14.683707,1006.81,53.74,5.51,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:14.786363,1006.81,53.74,5.51,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:14.889089,1006.81,53.74,5.51,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:14.991766,1006.81,53.74,5.51,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:15.094466,1006.81,53.76,5.52,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:15.197344,1006.81,53.76,5.53,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:15.300038,1006.81,53.77,5.54,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:15.402786,1006.81,53.77,5.53,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:15.505505,1006.81,53.73,5.50,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:15.608399,1006.81,53.74,5.51,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:15.711232,1006.81,53.75,5.52,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:15.813964,1006.81,53.74,5.51,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:15.916636,1006.81,53.75,5.51,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:16.019359,1006.81,53.75,5.51,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:16.121987,1006.81,53.75,5.52,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:16.224622,1006.81,53.76,5.53,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:16.327328,1006.81,53.75,5.52,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:16.430005,1006.81,53.75,5.52,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:16.532661,1006.81,53.75,5.52,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:16.635627,1006.81,53.75,5.52,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:16.738563,1006.81,53.75,5.52,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:16.841311,1006.81,53.75,5.52,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:16.943959,1006.81,53.74,5.51,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:17.046671,1006.81,53.74,5.50,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:17.149340,1006.81,53.75,5.52,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:17.251999,1006.81,53.76,5.53,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:17.354729,1006.81,53.75,5.52,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:17.457386,1006.81,53.75,5.52,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:17.560006,1006.81,53.75,5.51,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:17.662915,1006.81,53.74,5.51,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:17.765604,1006.81,53.74,5.51,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:17.868268,1006.81,53.74,5.51,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:17.970915,1006.81,53.72,5.49,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:18.073562,1006.81,53.72,5.49,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:18.176207,1006.81,53.73,5.50,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:18.278891,1006.81,53.74,5.51,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:18.381546,1006.81,53.73,5.50,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:18.484261,1006.81,53.73,5.49,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:18.587531,1006.81,53.73,5.50,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:18.690339,1006.81,53.73,5.50,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:18.793067,1006.81,53.72,5.49,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:18.895783,1006.81,53.73,5.50,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:18.998415,1006.81,53.72,5.49,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:19.101109,1006.81,53.72,5.49,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:19.203772,1006.81,53.72,5.49,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:19.306404,1006.81,53.73,5.50,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:19.409108,1006.81,53.73,5.50,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:19.511769,1006.81,53.74,5.51,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:19.614635,1006.81,53.72,5.49,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:19.717400,1006.81,53.73,5.49,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:19.820068,1006.81,53.73,5.49,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:19.922860,1006.81,53.72,5.49,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:20.025501,1006.81,53.72,5.49,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:20.128132,1006.81,53.73,5.49,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:20.230952,1006.81,53.72,5.49,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:20.333934,1006.81,53.72,5.49,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:20.436663,1006.81,53.72,5.49,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:20.539448,1006.81,53.72,5.49,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:20.642339,1006.81,53.72,5.49,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:20.745137,1006.82,53.67,5.44,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:20.847896,1006.82,53.68,5.45,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:20.950568,1006.82,53.68,5.45,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:21.053188,1006.82,53.68,5.45,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:21.155832,1006.82,53.69,5.46,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:21.258471,1006.82,53.69,5.46,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:21.361149,1006.82,53.65,5.42,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:21.463782,1006.82,53.65,5.42,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:21.566435,1006.82,53.63,5.40,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:21.669314,1006.82,53.63,5.40,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:21.772015,1006.82,53.63,5.40,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:21.874780,1006.83,53.63,5.39,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:21.977419,1006.83,53.63,5.39,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:22.080020,1006.83,53.63,5.40,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:22.182733,1006.83,53.61,5.37,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:22.285403,1006.83,53.62,5.38,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:22.388096,1006.83,53.59,5.36,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:22.490827,1006.83,53.59,5.36,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:22.593714,1006.84,53.55,5.31,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:22.696642,1006.83,53.55,5.32,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:22.799435,1006.84,53.50,5.27,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:22.902154,1006.84,53.50,5.27,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:23.004872,1006.85,53.46,5.23,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:23.107519,1006.85,53.45,5.22,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:23.210168,1006.85,53.40,5.16,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:23.312899,1006.85,53.40,5.17,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:23.415609,1006.86,53.36,5.13,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:23.518373,1006.86,53.37,5.13,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:23.621251,1006.86,53.33,5.10,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:23.724019,1006.86,53.34,5.11,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:23.826737,1006.86,53.33,5.10,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:23.929435,1006.86,53.33,5.10,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:24.032064,1006.86,53.30,5.07,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:24.134750,1006.86,53.30,5.07,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:24.237404,1006.87,53.29,5.06,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:24.340093,1006.87,53.29,5.06,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:24.442786,1006.87,53.27,5.04,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:24.545411,1006.87,53.27,5.04,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:24.648257,1006.87,53.26,5.03,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:24.750947,1006.87,53.27,5.04,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:24.853642,1006.87,53.24,5.00,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:24.956832,1006.87,53.24,5.00,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:25.059566,1006.88,53.20,4.97,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:25.162185,1006.88,53.20,4.97,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:25.264891,1006.89,53.09,4.86,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:25.367604,1006.89,53.09,4.86,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:25.470508,1006.89,53.07,4.84,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:25.573298,1006.89,53.07,4.83,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:25.676283,1006.90,52.99,4.75,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:25.779071,1006.90,52.99,4.76,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:25.881834,1006.91,52.93,4.70,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:25.984502,1006.91,52.92,4.69,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:26.087206,1006.92,52.85,4.62,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:26.189906,1006.92,52.86,4.63,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:26.292568,1006.92,52.81,4.58,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:26.395346,1006.92,52.82,4.58,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:26.498036,1006.93,52.76,4.53,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:26.600975,1006.93,52.77,4.54,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:26.703708,1006.93,52.73,4.50,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:26.806366,1006.93,52.74,4.50,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:26.909116,1006.94,52.68,4.44,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:27.011837,1006.94,52.68,4.45,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:27.114475,1006.94,52.63,4.40,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:27.217119,1006.94,52.63,4.39,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:27.319783,1006.95,52.55,4.31,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:27.422488,1006.95,52.55,4.32,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:27.525172,1006.95,52.57,4.34,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:27.628073,1006.95,52.57,4.34,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:27.730905,1006.95,52.55,4.31,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:27.833587,1006.96,52.54,4.31,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:27.936296,1006.96,52.49,4.26,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:28.038979,1006.96,52.50,4.27,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:28.141608,1006.96,52.51,4.28,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:28.244254,1006.96,52.52,4.29,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:28.346921,1006.97,52.44,4.21,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:28.449584,1006.97,52.44,4.21,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:28.552284,1006.96,52.47,4.23,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:28.655300,1006.96,52.47,4.24,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:28.758042,1006.97,52.46,4.23,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:28.860827,1006.97,52.45,4.22,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:28.963520,1006.97,52.41,4.18,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:29.066167,1006.97,52.40,4.17,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:29.168835,1006.97,52.40,4.17,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:29.271511,1006.97,52.41,4.17,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:29.374184,1006.97,52.39,4.16,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:29.476888,1006.97,52.39,4.15,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:29.579564,1006.98,52.33,4.10,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:29.682446,1006.98,52.33,4.10,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:29.785130,1006.98,52.34,4.11,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:29.887787,1006.98,52.35,4.11,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:29.990433,1006.98,52.31,4.08,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:30.093076,1006.98,52.30,4.07,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:30.195685,1006.98,52.30,4.07,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:30.298318,1006.98,52.31,4.08,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:30.401043,1006.98,52.32,4.09,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:30.503894,1006.98,52.32,4.09,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:30.606902,1006.98,52.31,4.08,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:30.709624,1006.98,52.31,4.08,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:30.812288,1006.98,52.31,4.08,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:30.914985,1006.98,52.32,4.09,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:31.017673,1006.98,52.30,4.07,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:31.120327,1006.98,52.32,4.08,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:31.223015,1006.98,52.31,4.08,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:31.325746,1006.98,52.31,4.08,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:31.428403,1006.98,52.31,4.08,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:31.531184,1006.98,52.31,4.08,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:31.634080,1006.98,52.32,4.09,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:31.736891,1006.98,52.32,4.09,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:31.839577,1006.98,52.30,4.06,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:31.942310,1006.98,52.30,4.07,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:32.045008,1006.98,52.30,4.06,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:32.147653,1006.98,52.29,4.06,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:32.250266,1006.99,52.28,4.05,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:32.353034,1006.99,52.28,4.05,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:32.455690,1006.99,52.29,4.06,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:32.558360,1006.98,52.29,4.06,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:32.661221,1006.99,52.28,4.05,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:32.763944,1006.99,52.29,4.06,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:32.866680,1006.99,52.27,4.04,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:32.969373,1006.99,52.27,4.04,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:33.072040,1006.99,52.28,4.05,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:33.174745,1006.99,52.29,4.06,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:33.277406,1006.99,52.27,4.04,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:33.380104,1006.99,52.27,4.04,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:33.482807,1006.99,52.28,4.05,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:33.586231,1006.99,52.28,4.05,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:33.689277,1006.99,52.29,4.05,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:33.791973,1006.99,52.28,4.04,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:33.894701,1006.99,52.27,4.04,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:33.997344,1006.99,52.23,3.99,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:34.099981,1006.99,52.22,3.99,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:34.202662,1007.00,52.19,3.96,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:34.305288,1007.00,52.18,3.95,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:34.407963,1007.00,52.15,3.92,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:34.510690,1007.00,52.15,3.92,ARMED,Descending... (Target: < 1.0m)
2026-02-27 17:03:34.613576,1007.01,52.12,3.89,ARMED,Descending... (Target: < 1.0m)
